TimeStamp	Parameter	Lane	Det	Signal	Cycle	CycleLength	YST	YST_NC	RST	GST	RedTime	GreenTime	AIC	TUY	TUG	SSC
2022-12-06 07:59:48.900	27	R	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	73.9	46.1	-3.6	GG
2022-12-06 07:59:49.400	28	M	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	74.4	45.6	-4.1000000000000005	GG
2022-12-06 07:59:50.200	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	75.2	44.800000000000004	-4.9	GG
2022-12-06 07:59:51.200	29	L	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	76.2	43.800000000000004	-5.9	GG
2022-12-06 07:59:51.300	11	L	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	76.30000000000001	43.7	-6.0	GG
2022-12-06 07:59:52.600	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	77.60000000000001	42.400000000000006	-7.300000000000001	GG
2022-12-06 07:59:53.200	10	M	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	78.2	41.800000000000004	-7.9	GG
2022-12-06 07:59:53.900	27	R	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	78.9	41.1	-8.600000000000001	GG
2022-12-06 07:59:54.700	29	L	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	79.7	40.300000000000004	-9.4	GG
2022-12-06 07:59:55.000	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	80.0	40.0	-9.700000000000001	GG
2022-12-06 07:59:55.600	27	R	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	80.60000000000001	39.400000000000006	-10.3	GG
2022-12-06 07:59:55.900	11	L	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	80.9	39.1	-10.600000000000001	GG
2022-12-06 07:59:57.400	27	R	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	82.4	37.6	-12.100000000000001	GG
2022-12-06 07:59:57.900	29	L	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	82.9	37.1	-12.600000000000001	GG
2022-12-06 07:59:57.900	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	82.9	37.1	-12.600000000000001	GG
2022-12-06 07:59:58.200	28	M	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	83.2	36.800000000000004	-12.9	GG
2022-12-06 07:59:59.000	28	M	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	84.0	36.0	-13.700000000000001	GG
2022-12-06 07:59:59.800	11	L	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	84.80000000000001	35.2	-14.500000000000002	GG
2022-12-06 08:00:00.400	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	85.4	34.6	-15.100000000000001	GG
2022-12-06 08:00:01.000	29	L	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	86.0	34.0	-15.700000000000001	GG
2022-12-06 08:00:01.600	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	86.60000000000001	33.4	-16.3	GG
2022-12-06 08:00:01.600	10	M	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	86.60000000000001	33.4	-16.3	GG
2022-12-06 08:00:01.900	28	M	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	86.9	33.1	-16.6	GG
2022-12-06 08:00:02.500	10	M	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	87.5	32.5	-17.200000000000003	GG
2022-12-06 08:00:02.900	11	L	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	87.9	32.1	-17.6	GG
2022-12-06 08:00:03.200	29	L	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	88.2	31.8	-17.900000000000002	GG
2022-12-06 08:00:04.400	28	M	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	89.4	30.6	-19.1	GG
2022-12-06 08:00:04.900	29	L	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	89.9	30.1	-19.6	GG
2022-12-06 08:00:06.100	6	LT	rear	R	6.0	120.5	2022-12-06 07:59:40.500	2022-12-06 08:01:41.000	2022-12-06 07:59:43.500	2022-12-06 08:01:35.400	111.9	5.6	25.6	94.9	89.30000000000001	RR
2022-12-06 08:00:07.100	5	LT	front	R	6.0	120.5	2022-12-06 07:59:40.500	2022-12-06 08:01:41.000	2022-12-06 07:59:43.500	2022-12-06 08:01:35.400	111.9	5.6	26.6	93.9	88.30000000000001	RR
2022-12-06 08:00:07.300	10	M	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	92.30000000000001	27.700000000000003	-22.0	GG
2022-12-06 08:00:07.900	27	R	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	92.9	27.1	-22.6	GG
2022-12-06 08:00:07.900	28	M	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	92.9	27.1	-22.6	GG
2022-12-06 08:00:08.400	11	L	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	93.4	26.6	-23.1	GG
2022-12-06 08:00:09.600	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	94.60000000000001	25.400000000000002	-24.3	GG
2022-12-06 08:00:09.700	28	M	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	94.7	25.3	-24.400000000000002	GG
2022-12-06 08:00:10.300	11	L	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	95.30000000000001	24.700000000000003	-25.0	GG
2022-12-06 08:00:11.000	27	R	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	96.0	24.0	-25.700000000000003	GG
2022-12-06 08:00:12.300	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	97.30000000000001	22.700000000000003	-27.0	GG
2022-12-06 08:00:13.100	10	M	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	98.10000000000001	21.900000000000002	-27.8	GG
2022-12-06 08:00:13.700	27	R	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	98.7	21.3	-28.400000000000002	GG
2022-12-06 08:00:14.300	29	L	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	99.30000000000001	20.700000000000003	-29.000000000000004	GG
2022-12-06 08:00:14.800	10	M	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	99.80000000000001	20.200000000000003	-29.500000000000004	GG
2022-12-06 08:00:16.200	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	101.2	18.8	-30.900000000000002	GG
2022-12-06 08:00:17.400	11	L	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	102.4	17.6	-32.1	GG
2022-12-06 08:00:18.500	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	103.5	16.5	-33.2	GG
2022-12-06 08:00:19.600	29	L	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	104.60000000000001	15.4	-34.300000000000004	GG
2022-12-06 08:00:23.500	11	L	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	108.5	11.5	-38.2	GG
2022-12-06 08:00:25.900	29	L	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	110.9	9.100000000000001	-40.6	GG
2022-12-06 08:00:28.500	9	R	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	113.5	6.5	-43.2	GG
2022-12-06 08:00:31.100	11	L	stop	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	116.10000000000001	3.9000000000000004	-45.800000000000004	GG
2022-12-06 08:00:32.400	29	L	adv	G	7.0	120.0	2022-12-06 07:58:35.000	2022-12-06 08:00:35.000	2022-12-06 07:58:38.600	2022-12-06 07:59:45.300	66.7	49.7	117.4	2.6	-47.1	GG
2022-12-06 08:00:38.100	6	LT	rear	R	6.0	120.5	2022-12-06 07:59:40.500	2022-12-06 08:01:41.000	2022-12-06 07:59:43.500	2022-12-06 08:01:35.400	111.9	5.6	57.6	62.900000000000006	57.300000000000004	RR
2022-12-06 08:00:39.500	5	LT	front	R	6.0	120.5	2022-12-06 07:59:40.500	2022-12-06 08:01:41.000	2022-12-06 07:59:43.500	2022-12-06 08:01:35.400	111.9	5.6	59.00000000000001	61.50000000000001	55.900000000000006	RG
2022-12-06 08:00:55.400	28	M	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	20.400000000000002	99.60000000000001	49.5	RR
2022-12-06 08:01:04.000	10	M	stop	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	29.000000000000004	91.0	40.900000000000006	RG
2022-12-06 08:01:04.900	28	M	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	29.900000000000002	90.10000000000001	40.0	RR
2022-12-06 08:01:10.400	27	R	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	35.400000000000006	84.60000000000001	34.5	RR
2022-12-06 08:01:11.700	27	R	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	36.7	83.30000000000001	33.2	RR
2022-12-06 08:01:12.500	29	L	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	37.5	82.5	32.4	RR
2022-12-06 08:01:13.100	28	M	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	38.1	81.9	31.8	RR
2022-12-06 08:01:17.100	27	R	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	42.1	77.9	27.8	RR
2022-12-06 08:01:17.800	29	L	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	42.800000000000004	77.2	27.1	RR
2022-12-06 08:01:19.100	11	L	stop	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	44.1	75.9	25.8	RG
2022-12-06 08:01:19.100	9	R	stop	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	44.1	75.9	25.8	RG
2022-12-06 08:01:20.000	27	R	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	45.0	75.0	24.900000000000002	RR
2022-12-06 08:01:20.500	28	M	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	45.5	74.5	24.400000000000002	RR
2022-12-06 08:01:22.200	29	L	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	47.2	72.80000000000001	22.700000000000003	RR
2022-12-06 08:01:22.800	28	M	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	47.800000000000004	72.2	22.1	RR
2022-12-06 08:01:24.000	28	M	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	49.0	71.0	20.900000000000002	RR
2022-12-06 08:01:24.100	27	R	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	49.1	70.9	20.8	RR
2022-12-06 08:01:26.100	27	R	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	51.1	68.9	18.8	RR
2022-12-06 08:01:27.900	27	R	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	52.900000000000006	67.10000000000001	17.0	RR
2022-12-06 08:01:29.000	28	M	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	54.0	66.0	15.9	RR
2022-12-06 08:01:29.200	29	L	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	54.2	65.8	15.700000000000001	RR
2022-12-06 08:01:31.500	27	R	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	56.5	63.50000000000001	13.4	RR
2022-12-06 08:01:32.100	29	L	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	57.1	62.900000000000006	12.8	RR
2022-12-06 08:01:34.400	28	M	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	59.400000000000006	60.6	10.5	RR
2022-12-06 08:01:34.500	29	L	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	59.50000000000001	60.50000000000001	10.4	RR
2022-12-06 08:01:37.900	27	R	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	62.900000000000006	57.1	7.0	RR
2022-12-06 08:01:38.300	29	L	adv	R	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	63.300000000000004	56.7	6.6000000000000005	RR
2022-12-06 08:01:41.400	6	LT	rear	Y	7.0	121.0	2022-12-06 08:01:41.000	2022-12-06 08:03:42.000	2022-12-06 08:01:44.000	2022-12-06 08:03:35.400	111.4	6.6	0.4	120.60000000000001	114.0	YY
2022-12-06 08:01:42.300	5	LT	front	Y	7.0	121.0	2022-12-06 08:01:41.000	2022-12-06 08:03:42.000	2022-12-06 08:01:44.000	2022-12-06 08:03:35.400	111.4	6.6	1.3	119.7	113.10000000000001	YR
2022-12-06 08:01:52.300	10	M	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	77.30000000000001	42.7	-7.4	GG
2022-12-06 08:01:54.600	11	L	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	79.60000000000001	40.400000000000006	-9.700000000000001	GG
2022-12-06 08:01:54.600	9	R	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	79.60000000000001	40.400000000000006	-9.700000000000001	GG
2022-12-06 08:01:55.900	10	M	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	80.9	39.1	-11.0	GG
2022-12-06 08:01:56.200	28	M	adv	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	81.2	38.800000000000004	-11.3	GG
2022-12-06 08:01:56.900	9	R	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	81.9	38.1	-12.0	GG
2022-12-06 08:01:58.000	10	M	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	83.0	37.0	-13.100000000000001	GG
2022-12-06 08:01:58.300	27	R	adv	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	83.30000000000001	36.7	-13.4	GG
2022-12-06 08:01:58.700	9	R	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	83.7	36.300000000000004	-13.8	GG
2022-12-06 08:02:00.400	11	L	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	85.4	34.6	-15.500000000000002	GG
2022-12-06 08:02:00.400	10	M	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	85.4	34.6	-15.500000000000002	GG
2022-12-06 08:02:02.300	10	M	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	87.30000000000001	32.7	-17.400000000000002	GG
2022-12-06 08:02:02.400	9	R	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	87.4	32.6	-17.5	GG
2022-12-06 08:02:04.000	10	M	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	89.0	31.000000000000004	-19.1	GG
2022-12-06 08:02:05.600	9	R	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	90.60000000000001	29.400000000000002	-20.700000000000003	GG
2022-12-06 08:02:06.000	10	M	stop	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	91.0	29.000000000000004	-21.1	GG
2022-12-06 08:02:33.700	29	L	adv	G	8.0	120.0	2022-12-06 08:00:35.000	2022-12-06 08:02:35.000	2022-12-06 08:00:38.600	2022-12-06 08:01:44.900	66.3	50.1	118.7	1.3	-48.800000000000004	GG
2022-12-06 08:02:38.400	28	M	adv	Y	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	3.4000000000000004	116.60000000000001	69.2	YR
2022-12-06 08:02:38.500	6	LT	rear	R	7.0	121.0	2022-12-06 08:01:41.000	2022-12-06 08:03:42.000	2022-12-06 08:01:44.000	2022-12-06 08:03:35.400	111.4	6.6	57.50000000000001	63.50000000000001	56.900000000000006	RR
2022-12-06 08:02:39.600	5	LT	front	R	7.0	121.0	2022-12-06 08:01:41.000	2022-12-06 08:03:42.000	2022-12-06 08:01:44.000	2022-12-06 08:03:35.400	111.4	6.6	58.6	62.400000000000006	55.800000000000004	RG
2022-12-06 08:02:40.200	27	R	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	5.2	114.80000000000001	67.4	RR
2022-12-06 08:02:42.000	27	R	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	7.0	113.0	65.60000000000001	RR
2022-12-06 08:02:46.600	10	M	stop	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	11.600000000000001	108.4	61.00000000000001	RG
2022-12-06 08:02:47.500	9	R	stop	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	12.5	107.5	60.1	RG
2022-12-06 08:02:52.900	29	L	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	17.900000000000002	102.10000000000001	54.7	RR
2022-12-06 08:02:54.200	27	R	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	19.200000000000003	100.80000000000001	53.400000000000006	RR
2022-12-06 08:03:01.700	11	L	stop	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	26.700000000000003	93.30000000000001	45.900000000000006	RG
2022-12-06 08:03:02.500	27	R	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	27.5	92.5	45.1	RR
2022-12-06 08:03:10.200	27	R	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	35.2	84.80000000000001	37.400000000000006	RR
2022-12-06 08:03:21.700	28	M	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	46.7	73.30000000000001	25.900000000000002	RR
2022-12-06 08:03:22.500	27	R	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	47.5	72.5	25.1	RR
2022-12-06 08:03:25.500	29	L	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	50.5	69.5	22.1	RR
