AIY_adv	TUY_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	AIY_stop	TUY_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	travel_time	adv_indication	decision	car_follow	occ_ratio	month	day	hour
0.5	99.5	0.3	33.1	32.6	5.4	94.6	75.0	26.6	24.8	4.9	0.0	0.0	0.0	250.0	02	19	14
94.3	5.7	0.9	32.2	31.0	100.0	0.0	1.2	14.4	12.9	5.7	1.0	1.0	0.0	1.3333	02	19	14
99.4	0.6	0.5	5.1	4.2	4.0	96.0	0.8	4.0	2.8	4.6	1.0	1.0	0.0	1.6	02	19	14
97.8	2.2	0.4	49.4	48.8	2.3	97.7	0.9	36.0	34.1	4.5	1.0	1.0	0.0	2.25	02	19	14
1.7	98.3	0.2	60.9	60.4	4.7	95.3	0.5	34.9	32.9	3.0	0.0	1.0	0.0	2.5	02	19	14
0.8	99.2	0.3	33.2	32.8	5.9	94.1	68.7	33.1	32.1	5.1	0.0	0.0	0.0	229.0	02	19	14
94.9	5.1	0.3	10.7	10.4	98.7	1.3	0.8	9.8	8.9	3.8	1.0	1.0	0.0	2.6667	02	19	14
95.4	4.6	0.3	50.1	49.3	99.4	0.6	0.8	25.1	22.5	4.0	1.0	1.0	0.0	2.6667	02	19	14
100.0	0.0	0.3	4.6	4.3	5.7	94.3	68.0	6.3	5.5	5.7	1.0	0.0	0.0	226.6667	02	19	14
97.1	2.9	0.4	10.0	9.7	2.0	98.0	0.9	10.1	9.1	4.9	1.0	1.0	0.0	2.25	02	19	14
98.4	1.6	0.4	1.3	0.9	3.6	96.4	0.9	1.6	0.7	5.2	1.0	1.0	1.0	2.25	02	19	14
95.5	4.5	0.7	9.6	8.4	100.0	0.0	0.9	9.4	8.4	4.5	1.0	1.0	0.0	1.2857	02	19	14
98.1	1.9	0.9	2.6	1.9	2.2	97.8	0.9	2.2	1.3	4.1	1.0	1.0	0.0	1.0	02	19	14
97.9	2.1	0.3	43.1	42.7	1.8	98.2	0.7	22.2	20.5	3.9	1.0	1.0	0.0	2.3333	02	19	14
0.3	99.7	0.3	2.4	2.1	4.2	95.8	0.7	2.4	1.7	3.9	0.0	1.0	0.0	2.3333	02	19	14
97.1	2.9	0.4	14.5	14.4	2.0	98.0	1.0	13.9	12.7	4.9	1.0	1.0	0.0	2.5	02	19	14
94.8	5.2	0.5	6.0	4.7	98.6	1.4	1.3	1.5	0.4	3.8	1.0	1.0	0.0	2.6	02	19	14
95.7	4.3	0.2	52.5	52.1	98.9	1.1	0.6	19.6	16.0	3.2	1.0	1.0	0.0	3.0	02	19	14
78.9	2.8	0.3	4.8	4.5	0.9	115.2	0.8	6.4	5.5	3.7	1.0	1.0	0.0	2.6667	02	19	15
78.2	3.5	0.5	4.1	3.8	1.9	114.2	1.0	5.2	4.4	5.4	1.0	1.0	0.0	2.0	02	19	15
80.2	1.5	0.4	2.0	1.5	5.7	110.4	83.1	3.8	2.8	7.2	1.0	0.0	1.0	207.75	02	19	15
1.4	114.7	0.7	13.5	12.8	9.4	106.7	78.5	16.5	15.5	8.0	0.0	0.0	0.0	112.1429	02	19	15
67.4	4.7	0.7	16.3	15.8	4.1	113.4	81.5	9.6	7.7	8.8	1.0	0.0	0.0	116.4286	02	19	15
95.2	4.8	0.5	46.0	45.3	99.5	0.5	0.8	13.1	12.4	4.3	1.0	1.0	0.0	1.6	02	19	15
96.6	3.4	0.3	60.0	59.5	0.7	99.3	0.8	36.5	32.2	4.1	1.0	1.0	0.0	2.6667	02	19	15
97.3	2.7	0.3	11.7	11.5	1.4	98.6	0.8	11.3	10.4	4.1	1.0	1.0	0.0	2.6667	02	19	15
1.5	98.5	0.3	14.8	14.4	8.9	91.1	70.7	16.6	15.6	7.4	0.0	0.0	0.0	235.6667	02	19	15
97.9	2.1	0.4	14.7	14.3	2.2	97.8	0.8	13.0	11.9	4.3	1.0	1.0	0.0	2.0	02	19	15
98.5	1.5	0.4	24.3	23.7	3.3	96.7	0.9	22.1	21.0	4.8	1.0	1.0	0.0	2.25	02	19	15
1.3	98.7	0.3	20.1	19.6	8.8	91.2	55.0	17.3	16.4	7.5	0.0	0.0	0.0	183.3333	02	19	15
96.5	3.5	0.3	13.4	12.0	0.5	99.5	0.8	6.1	4.9	4.0	1.0	1.0	0.0	2.6667	02	19	15
95.6	4.4	0.6	13.3	13.0	99.8	0.2	0.9	13.8	13.1	4.2	1.0	1.0	0.0	1.5	02	19	15
96.6	3.4	0.4	11.7	11.5	1.5	98.5	1.0	13.3	12.7	4.9	1.0	1.0	0.0	2.5	02	19	15
2.0	98.0	0.2	6.4	5.8	8.4	91.6	70.7	8.6	7.7	6.4	0.0	0.0	0.0	353.5	02	19	15
94.7	5.3	0.4	13.6	13.0	99.5	0.5	1.0	9.6	8.0	4.8	1.0	1.0	0.0	2.5	02	19	15
2.8	97.2	0.2	61.1	60.6	9.3	90.7	53.9	31.2	28.9	6.5	0.0	0.0	0.0	269.5	02	19	15
96.2	3.8	0.4	11.6	11.3	0.6	99.4	0.9	11.7	10.9	4.4	1.0	1.0	0.0	2.25	02	19	15
95.2	4.8	0.4	33.8	33.3	99.3	0.7	0.8	11.1	9.8	4.1	1.0	1.0	0.0	2.0	02	19	15
0.9	99.1	0.4	5.7	5.3	6.6	93.4	67.8	7.3	6.5	5.7	0.0	0.0	0.0	169.5	02	19	15
98.0	2.0	0.2	65.3	64.9	1.5	98.5	0.7	65.1	23.8	3.5	1.0	1.0	0.0	3.5	02	19	15
97.7	2.3	0.5	71.3	70.9	1.6	98.4	0.7	25.7	24.5	3.9	1.0	1.0	0.0	1.4	02	19	15
98.2	1.8	0.3	29.2	28.7	5.9	94.1	58.4	4.7	4.1	7.7	1.0	0.0	0.0	194.6667	02	19	15
0.7	99.3	0.2	21.5	21.2	3.8	96.2	0.6	20.6	19.8	3.1	0.0	1.0	0.0	3.0	02	19	16
1.4	98.6	0.4	50.9	50.0	8.7	91.3	57.1	19.0	17.2	7.3	0.0	0.0	0.0	142.75	02	19	16
94.5	5.5	0.3	2.9	2.5	98.6	1.4	0.8	2.5	1.6	4.1	1.0	1.0	0.0	2.6667	02	19	16
2.6	97.4	0.7	11.9	11.6	9.8	90.2	54.5	10.4	9.6	7.2	0.0	0.0	0.0	77.8571	02	19	16
97.1	2.9	0.3	23.1	22.0	1.3	98.7	0.8	18.1	16.7	4.2	1.0	1.0	0.0	2.6667	02	19	16
3.5	96.5	0.7	36.7	35.0	10.5	89.5	54.8	31.6	30.2	7.0	0.0	0.0	0.0	78.2857	02	19	16
96.8	3.2	0.4	5.0	4.7	0.7	99.3	0.8	4.8	4.0	3.9	1.0	1.0	0.0	2.0	02	19	16
97.6	2.4	0.3	3.3	3.0	1.8	98.2	0.8	3.4	2.6	4.2	1.0	1.0	0.0	2.6667	02	19	16
2.6	97.4	0.3	21.3	21.0	8.7	91.3	71.1	23.1	22.2	6.1	0.0	0.0	0.0	237.0	02	19	16
97.4	2.6	0.4	50.3	49.8	2.5	97.5	1.0	20.5	19.0	5.1	1.0	1.0	0.0	2.5	02	19	16
98.3	1.7	0.3	17.4	16.3	2.6	97.4	0.9	8.6	7.2	4.3	1.0	1.0	0.0	3.0	02	19	16
0.9	99.1	1.0	26.0	25.3	7.5	92.5	58.2	25.7	24.5	6.6	0.0	0.0	0.0	58.2	02	19	16
2.4	97.6	0.3	7.6	7.3	10.4	89.6	52.9	12.1	11.3	8.0	0.0	0.0	0.0	176.3333	02	19	16
99.7	0.2	0.4	18.1	17.7	5.2	99.8	71.1	17.2	16.1	5.4	1.0	0.0	0.0	177.75	02	19	16
102.8	2.2	0.3	32.9	32.3	1.9	93.1	0.9	22.9	21.2	4.1	1.0	1.0	0.0	3.0	02	19	16
96.8	3.2	0.5	28.3	16.1	5.0	95.0	72.5	17.2	15.8	8.2	1.0	0.0	0.0	145.0	02	19	16
95.3	4.7	0.4	11.8	11.5	99.4	0.6	0.9	4.8	4.0	4.1	1.0	1.0	0.0	2.25	02	19	16
95.3	4.7	0.4	2.4	2.0	0.7	99.3	1.0	2.7	1.7	5.4	1.0	1.0	0.0	2.5	02	19	16
3.4	96.6	0.4	6.5	6.2	11.0	89.0	54.4	11.4	10.7	7.6	0.0	0.0	0.0	136.0	02	19	16
0.9	94.1	0.4	31.7	31.0	4.5	90.5	0.6	84.3	31.9	3.6	0.0	1.0	0.0	1.5	02	19	16
3.3	91.7	0.3	31.0	30.7	10.1	84.9	64.6	32.5	31.5	6.8	0.0	0.0	0.0	215.3333	02	19	16
97.9	2.1	0.3	31.0	30.5	1.9	98.1	0.8	15.4	14.1	4.0	1.0	1.0	0.0	2.6667	02	19	17
96.9	3.1	0.3	10.2	9.9	1.5	98.5	1.0	11.3	10.7	4.6	1.0	1.0	0.0	3.3333	02	19	17
94.4	5.6	0.4	4.7	4.3	0.3	99.7	1.1	5.5	4.6	5.9	1.0	1.0	0.0	2.75	02	19	17
97.2	2.8	0.6	7.9	6.4	1.4	103.4	1.3	1.8	0.4	4.2	1.0	1.0	0.0	2.1667	02	19	17
104.7	0.1	0.2	17.8	17.1	5.3	89.9	53.7	14.4	12.4	5.4	1.0	0.0	0.0	268.5	02	19	17
95.1	4.9	0.4	7.3	6.4	99.8	0.2	0.9	3.7	2.4	4.7	1.0	1.0	0.0	2.25	02	19	17
95.5	4.5	0.2	5.1	4.8	98.9	1.1	0.8	3.7	2.7	3.4	1.0	1.0	0.0	4.0	02	19	17
94.8	5.2	0.8	20.3	19.5	99.9	0.1	1.0	19.8	18.8	5.1	1.0	1.0	0.0	1.25	02	19	17
94.9	5.1	0.3	11.9	11.3	99.0	1.0	0.9	7.3	4.6	4.1	1.0	1.0	0.0	3.0	02	19	17
1.6	103.4	0.4	55.3	54.8	10.8	94.2	65.5	30.3	28.5	9.2	0.0	0.0	0.0	163.75	02	19	17
103.4	1.6	0.4	10.5	9.9	4.6	90.4	69.9	11.4	10.3	6.2	1.0	0.0	0.0	174.75	02	19	17
1.0	94.0	0.4	29.2	28.6	8.5	86.5	67.6	25.1	23.6	7.5	0.0	0.0	0.0	169.0	02	19	17
93.2	1.8	0.4	18.9	11.8	2.9	102.1	0.9	3.6	2.2	4.7	1.0	1.0	0.0	2.25	02	19	17
99.7	5.3	0.6	4.9	4.5	104.4	0.6	1.1	5.0	4.1	4.7	1.0	1.0	0.0	1.8333	02	19	17
94.8	5.2	0.4	28.9	28.2	99.4	0.6	0.9	12.4	11.1	4.6	1.0	1.0	0.0	2.25	02	19	17
100.0	0.1	0.5	33.9	33.5	6.3	93.6	74.7	58.3	24.0	6.4	1.0	0.0	0.0	149.4	02	19	17
2.3	97.6	0.3	62.5	62.1	8.5	91.4	68.7	67.4	32.1	6.2	0.0	0.0	0.0	229.0	02	19	17
99.7	0.2	0.3	36.5	36.3	5.6	94.4	71.0	24.1	22.0	5.8	1.0	0.0	0.0	236.6667	02	19	17
94.8	5.2	0.3	15.3	14.7	99.2	0.8	0.7	9.9	8.4	4.4	1.0	1.0	0.0	2.3333	02	19	17
95.6	4.4	0.3	27.6	26.9	0.0	100.0	0.9	19.3	17.0	4.4	1.0	1.0	0.0	3.0	02	19	18
97.8	2.2	0.3	7.7	7.4	2.0	98.0	0.8	8.2	7.5	4.2	1.0	1.0	0.0	2.6667	02	19	18
98.0	2.0	0.3	24.2	23.4	2.3	97.7	0.8	17.8	16.5	4.3	1.0	1.0	0.0	2.6667	02	19	18
96.6	3.4	0.3	16.0	14.7	1.0	99.0	0.9	9.2	7.8	4.4	1.0	1.0	0.0	3.0	02	19	18
98.1	1.9	0.5	4.6	4.1	1.8	98.2	0.7	21.0	19.4	3.7	1.0	1.0	0.0	1.4	02	19	18
94.4	5.6	0.3	2.4	2.1	98.6	1.4	0.9	2.3	1.3	4.2	1.0	1.0	0.0	3.0	02	19	18
98.9	1.1	0.4	4.5	4.2	5.3	94.7	5.6	6.7	5.8	6.4	1.0	1.0	0.0	14.0	02	19	18
1.9	98.1	0.9	21.5	20.7	9.1	90.9	67.7	61.3	32.8	7.2	0.0	0.0	0.0	75.2222	02	19	18
0.6	99.4	0.6	16.1	15.6	8.5	91.5	68.5	18.7	17.6	7.9	0.0	0.0	0.0	114.1667	02	19	18
96.7	3.3	0.3	16.7	16.3	0.5	99.5	0.8	14.8	13.7	3.8	1.0	1.0	0.0	2.6667	02	19	18
0.5	99.5	0.3	6.7	5.9	6.3	93.7	60.9	40.3	39.2	5.8	0.0	0.0	0.0	203.0	02	19	18
94.3	5.7	0.4	42.9	41.8	99.4	0.6	0.9	23.2	21.8	5.1	1.0	1.0	0.0	2.25	02	19	18
104.2	0.8	0.4	22.3	22.0	6.4	88.6	63.2	20.6	18.6	7.2	1.0	0.0	0.0	158.0	02	19	18
95.1	4.9	0.3	18.7	18.2	98.6	1.4	0.7	12.6	11.3	3.5	1.0	1.0	0.0	2.3333	02	19	18
95.6	4.4	0.3	13.9	13.5	99.8	0.2	0.9	10.5	9.2	4.2	1.0	1.0	0.0	3.0	02	19	18
97.5	2.5	0.3	19.0	18.7	1.3	98.7	0.7	18.1	17.1	3.8	1.0	1.0	0.0	2.3333	02	19	18
96.4	3.6	0.5	3.6	2.4	1.3	98.7	0.8	3.8	2.9	4.9	1.0	1.0	0.0	1.6	02	19	19
0.5	99.5	0.3	23.7	23.5	6.9	93.1	66.7	26.1	25.3	6.4	0.0	0.0	0.0	222.3333	02	19	19
2.0	98.0	0.5	61.2	60.6	7.9	92.1	66.5	37.8	35.8	5.9	0.0	0.0	0.0	133.0	02	19	19
3.0	97.0	0.4	26.2	26.0	11.0	89.0	65.3	30.9	29.1	8.0	0.0	0.0	0.0	163.25	02	19	19
1.2	98.8	0.3	54.6	53.2	7.6	92.4	69.7	21.0	19.3	6.4	0.0	0.0	0.0	232.3333	02	19	19
97.6	2.4	0.4	9.9	9.3	1.5	103.5	0.7	9.5	8.7	3.9	1.0	1.0	0.0	1.75	02	19	19
1.1	93.9	0.3	13.9	13.6	8.9	86.1	63.3	20.0	19.1	7.8	0.0	0.0	0.0	211.0	02	19	19
1.8	98.2	0.4	58.9	58.0	8.0	92.0	76.1	28.9	27.0	6.2	0.0	0.0	0.0	190.25	02	19	19
99.4	0.6	0.3	29.3	28.9	5.2	94.8	71.2	24.0	22.2	5.8	1.0	0.0	0.0	237.3333	02	19	19
92.4	2.6	0.4	73.7	73.1	2.1	97.9	0.9	37.4	33.3	4.7	1.0	1.0	0.0	2.25	02	19	19
95.0	5.0	0.4	3.7	3.3	100.0	0.0	1.0	2.9	1.9	5.0	1.0	1.0	0.0	2.5	02	19	19
95.1	4.9	0.5	17.0	16.2	99.5	0.5	0.7	14.1	12.8	4.4	1.0	1.0	0.0	1.4	02	19	19
2.3	97.7	0.5	65.2	64.0	8.8	91.2	66.6	39.9	38.3	6.5	0.0	0.0	0.0	133.2	02	19	19
1.0	94.0	0.3	10.6	10.2	7.2	87.8	50.8	11.7	10.6	6.2	0.0	0.0	0.0	169.3333	02	19	19
90.5	4.5	0.3	36.8	36.2	94.8	0.2	0.8	28.5	25.6	4.3	1.0	1.0	0.0	2.6667	02	19	19
99.6	0.4	0.3	39.2	38.8	6.0	94.0	67.5	87.9	22.9	6.4	1.0	0.0	0.0	225.0	02	19	19
98.8	1.2	0.4	18.5	18.2	3.3	96.7	0.9	18.5	17.6	4.5	1.0	1.0	0.0	2.25	02	19	20
97.7	2.3	0.6	44.0	43.4	2.1	97.9	0.9	35.1	33.2	4.4	1.0	1.0	0.0	1.5	02	19	20
89.7	5.3	0.3	5.1	4.8	94.1	0.9	0.8	4.6	3.7	4.4	1.0	1.0	0.0	2.6667	02	19	20
91.2	3.8	2.0	16.4	16.0	0.1	99.9	0.8	15.5	14.6	3.9	1.0	1.0	0.0	0.4	02	19	20
98.1	1.9	1.0	9.2	8.9	5.1	94.9	61.5	12.6	11.8	7.0	1.0	0.0	0.0	61.5	02	19	20
102.0	3.0	0.4	52.9	52.6	2.1	92.9	0.9	62.9	29.7	5.1	1.0	1.0	0.0	2.25	02	19	20
1.7	99.9	0.8	37.7	37.0	9.4	92.2	67.6	39.0	37.9	7.7	0.0	0.0	0.0	84.5	02	19	20
1.0	97.4	0.4	8.6	8.3	7.3	91.1	8.4	10.7	9.9	6.3	0.0	1.0	0.0	21.0	02	19	20
94.9	5.1	0.4	29.0	28.8	99.2	0.8	0.9	22.3	20.2	4.3	1.0	1.0	0.0	2.25	02	19	20
100.0	0.0	0.4	16.4	16.1	6.2	98.8	55.6	17.9	17.0	6.2	1.0	0.0	0.0	139.0	02	19	20
1.5	103.5	0.3	6.6	6.2	7.3	97.7	54.4	8.1	7.2	5.8	0.0	0.0	0.0	181.3333	02	19	20
94.5	5.5	0.4	18.1	17.6	0.9	104.1	1.0	16.5	15.2	6.4	1.0	1.0	0.0	2.5	02	19	20
89.2	5.8	0.3	12.3	12.0	93.7	1.3	0.9	12.3	11.4	4.5	1.0	1.0	0.0	3.0	02	19	20
3.4	96.6	0.4	11.0	10.8	11.1	88.9	63.8	15.4	14.7	7.7	0.0	0.0	0.0	159.5	02	19	20
98.7	1.3	0.4	28.0	18.3	6.3	93.7	62.2	9.9	8.0	7.6	1.0	0.0	0.0	155.5	02	19	20
96.0	4.0	0.3	38.9	38.5	99.8	0.2	0.8	30.3	28.8	3.8	1.0	1.0	0.0	2.6667	02	19	20
97.2	2.8	0.4	41.6	41.1	2.0	98.0	0.9	36.9	35.2	4.8	1.0	1.0	0.0	2.25	02	19	20
94.4	5.6	0.4	9.8	9.5	99.4	0.6	1.1	9.9	9.1	5.0	1.0	1.0	0.0	2.75	02	19	20
0.6	99.4	0.3	49.0	48.6	6.7	93.3	64.8	48.6	35.1	6.1	0.0	0.0	0.0	216.0	02	19	20
94.2	5.8	0.4	40.0	39.6	99.3	0.7	1.0	27.6	25.1	5.1	1.0	1.0	0.0	2.5	02	19	20
94.6	5.4	0.3	112.2	111.8	99.3	0.7	1.0	56.9	27.0	4.7	1.0	1.0	0.0	3.3333	02	19	20
95.9	4.1	0.6	2.3	1.6	0.3	99.7	0.8	20.6	19.9	4.4	1.0	1.0	0.0	1.3333	02	19	20
95.7	4.3	0.3	1.5	1.1	0.6	99.4	1.0	1.3	0.3	4.9	1.0	1.0	1.0	3.3333	02	19	20
2.5	97.5	0.4	7.9	7.6	10.6	89.4	51.2	11.3	10.3	8.1	0.0	0.0	0.0	128.0	02	19	20
2.7	114.3	1.4	7.1	6.7	10.1	106.9	59.6	67.6	39.5	7.4	0.0	0.0	0.0	42.5714	02	19	21
3.5	113.5	0.4	22.7	22.5	11.6	105.4	61.7	27.4	26.7	8.1	0.0	0.0	0.0	154.25	02	19	21
115.0	2.0	0.3	25.8	25.5	2.0	115.0	0.8	25.6	24.8	4.0	1.0	1.0	0.0	2.6667	02	19	21
112.6	4.4	0.3	19.7	19.3	116.3	0.7	0.7	19.0	18.1	3.7	1.0	1.0	0.0	2.3333	02	19	21
115.3	1.7	1.0	21.2	19.9	2.3	110.4	0.7	20.7	19.8	4.0	1.0	1.0	0.0	0.7	02	19	21
118.9	2.4	0.2	38.2	37.8	1.4	97.3	0.5	38.0	37.2	3.8	1.0	1.0	0.0	2.5	02	19	21
105.6	4.4	0.3	71.8	71.2	109.7	0.3	0.9	44.7	43.0	4.1	1.0	1.0	0.0	3.0	02	19	21
0.1	94.9	0.5	5.6	4.1	5.4	89.6	28.7	12.0	11.3	5.3	0.0	0.0	0.0	57.4	02	19	21
1.2	93.8	0.3	25.8	25.4	8.1	86.9	23.6	27.9	27.0	6.9	0.0	0.0	0.0	78.6667	02	19	21
0.1	94.9	0.4	29.0	28.0	5.4	89.6	50.8	26.8	25.5	5.3	0.0	0.0	0.0	127.0	02	19	21
2.7	92.3	0.5	41.9	41.2	9.0	86.0	52.4	33.5	31.6	6.3	0.0	0.0	0.0	104.8	02	19	21
0.2	96.9	0.6	19.1	18.6	4.6	92.5	0.7	16.4	15.8	4.4	0.0	1.0	0.0	1.1667	02	19	21
105.0	2.9	0.4	24.3	23.4	0.9	85.1	0.8	21.5	20.2	3.8	1.0	1.0	0.0	2.0	02	19	21
0.2	94.8	0.4	6.9	6.6	6.2	88.8	50.2	37.2	35.5	6.0	0.0	0.0	0.0	125.5	02	19	21
97.3	2.7	0.3	7.6	7.3	1.9	87.8	0.7	8.6	8.0	4.6	1.0	1.0	0.0	2.3333	02	19	21
100.9	4.4	0.3	3.6	3.3	104.6	0.7	0.7	3.8	3.1	3.7	1.0	1.0	0.0	2.3333	02	19	21
102.3	3.0	0.2	23.8	23.4	0.5	99.5	0.6	22.4	21.4	3.5	1.0	1.0	0.0	3.0	02	19	21
103.9	1.4	0.4	1.6	1.4	4.9	95.1	57.1	4.4	3.8	6.3	1.0	0.0	1.0	142.75	02	19	21
98.3	1.7	0.4	102.7	102.4	2.3	95.1	0.9	39.8	38.6	4.0	1.0	1.0	0.0	2.25	02	19	21
104.8	2.8	0.4	25.2	24.8	2.2	92.8	1.0	30.2	27.8	5.0	1.0	1.0	0.0	2.5	02	19	21
1.7	103.3	0.3	47.7	47.2	8.5	96.5	67.1	19.1	17.9	6.8	0.0	0.0	0.0	223.6667	02	19	21
2.5	102.5	0.3	67.8	66.7	9.7	95.3	62.8	22.1	21.5	7.2	0.0	0.0	0.0	209.3333	02	19	21
103.8	1.2	0.2	41.1	40.7	2.8	97.2	0.8	31.9	29.6	4.0	1.0	1.0	0.0	4.0	02	19	21
103.9	1.1	0.7	20.3	19.1	2.9	97.1	0.7	19.4	18.4	4.0	1.0	1.0	0.0	1.0	02	19	21
1.3	98.7	0.3	43.5	43.1	11.1	88.9	63.5	44.2	41.9	9.8	0.0	0.0	0.0	211.6667	02	19	21
90.1	4.9	0.4	8.2	7.8	94.4	0.6	0.9	8.0	7.2	4.3	1.0	1.0	0.0	2.25	02	19	22
0.1	104.9	0.3	5.0	4.6	5.6	99.4	69.3	6.2	5.3	5.5	0.0	0.0	0.0	231.0	02	19	22
1.9	103.1	0.3	54.0	53.4	8.4	96.6	74.2	69.2	25.0	6.5	0.0	0.0	0.0	247.3333	02	19	22
2.4	102.6	0.4	17.5	17.1	11.3	93.7	67.0	22.7	22.0	8.9	0.0	0.0	0.0	167.5	02	19	22
101.2	3.8	0.3	19.5	19.0	0.1	84.9	0.8	17.4	16.4	3.9	1.0	1.0	0.0	2.6667	02	19	22
101.8	3.2	0.3	4.0	3.7	0.6	84.4	0.8	3.6	2.8	3.8	1.0	1.0	0.0	2.6667	02	19	22
1.7	83.3	0.5	55.1	54.5	10.0	75.0	47.2	106.6	32.4	8.3	0.0	0.0	0.0	94.4	02	19	22
2.3	124.9	0.6	56.0	55.6	7.8	119.4	66.5	92.7	91.9	5.5	0.0	0.0	0.0	110.8333	02	19	22
3.5	123.7	0.3	63.4	63.1	10.5	116.7	63.5	38.2	35.4	7.0	0.0	0.0	0.0	211.6667	02	19	22
0.8	107.2	0.4	22.2	21.9	9.9	98.1	6.6	27.2	26.4	9.1	0.0	1.0	0.0	16.5	02	19	22
105.6	3.3	0.3	14.0	13.6	0.7	98.7	0.8	6.4	5.5	4.0	1.0	1.0	0.0	2.6667	02	19	22
1.9	121.1	0.3	33.8	33.1	9.7	113.3	81.5	33.3	28.3	7.8	0.0	0.0	0.0	271.6667	02	19	22
104.6	4.2	0.3	20.1	19.8	108.1	0.7	0.7	9.8	9.2	3.5	1.0	1.0	0.0	2.3333	02	19	22
106.4	2.4	0.2	1.8	1.5	1.2	99.1	0.6	1.9	1.2	3.6	1.0	1.0	1.0	3.0	02	19	22
95.8	4.5	0.4	110.0	109.0	99.7	0.6	0.8	79.9	55.0	3.9	1.0	1.0	0.0	2.0	02	19	22
99.3	1.0	0.3	36.1	35.8	2.7	90.3	0.8	36.1	35.4	3.7	1.0	1.0	0.0	2.6667	02	19	22
100.2	0.1	0.9	4.4	4.0	3.6	89.4	0.7	4.2	3.4	3.7	1.0	1.0	0.0	0.7778	02	19	22
2.6	90.4	0.4	65.9	65.4	10.3	82.7	33.8	62.4	60.2	7.7	0.0	0.0	0.0	84.5	02	19	22
52.8	3.7	0.4	10.7	10.2	0.9	81.8	0.9	9.8	8.8	4.6	1.0	1.0	0.0	2.25	02	19	22
53.0	3.5	0.3	4.2	3.8	1.1	81.6	0.9	3.8	2.9	4.6	1.0	1.0	0.0	3.0	02	19	22
55.9	0.6	0.3	38.2	37.7	3.7	79.0	0.8	33.9	13.1	4.3	1.0	1.0	0.0	2.6667	02	19	22
101.0	4.4	0.3	1.8	1.4	104.6	0.8	0.8	14.8	13.9	3.6	1.0	1.0	1.0	2.6667	02	19	22
87.0	3.0	0.8	30.3	29.7	1.5	76.5	0.8	28.1	26.9	4.5	1.0	1.0	0.0	1.0	02	19	22
96.7	5.3	1.3	26.6	25.9	101.2	0.8	0.8	26.3	24.3	4.5	1.0	1.0	0.0	0.6154	02	19	22
2.2	87.8	0.5	29.4	28.8	7.2	82.8	49.5	30.2	29.3	5.0	0.0	0.0	0.0	99.0	02	19	22
82.6	4.4	0.5	42.5	42.1	86.8	0.2	0.9	62.1	53.3	4.2	1.0	1.0	0.0	1.8	02	19	23
82.9	4.1	0.3	59.3	58.9	87.0	0.0	0.8	56.2	53.2	4.1	1.0	1.0	0.0	2.6667	02	19	23
85.4	1.6	0.5	2.8	2.3	2.8	84.3	0.8	3.0	2.1	4.4	1.0	1.0	0.0	1.6	02	19	23
2.0	85.0	0.3	13.8	13.5	10.4	76.6	46.8	17.9	17.1	8.4	0.0	0.0	0.0	156.0	02	19	23
85.8	1.2	0.3	72.1	70.7	2.3	90.7	0.8	63.4	29.1	3.5	1.0	1.0	0.0	2.6667	02	19	23
92.0	1.0	0.3	22.1	21.8	3.3	80.7	0.8	22.6	21.8	4.3	1.0	1.0	0.0	2.6667	02	19	23
0.7	95.0	1.1	14.5	13.8	7.0	88.7	54.8	32.0	29.4	6.3	0.0	0.0	0.0	49.8182	02	19	23
1.8	88.2	0.4	43.8	43.3	8.4	81.6	50.2	43.8	42.0	6.6	0.0	0.0	0.0	125.5	02	19	23
0.5	89.5	0.3	31.0	30.6	3.8	86.2	0.6	29.2	28.3	3.3	0.0	1.0	0.0	2.0	02	19	23
81.4	5.6	0.3	41.4	41.0	85.8	1.2	0.9	27.8	25.0	4.4	1.0	1.0	0.0	3.0	02	19	23
84.6	2.4	0.5	32.9	32.6	2.0	88.0	0.8	48.5	33.2	4.4	1.0	1.0	0.0	1.6	02	19	23
1.1	88.9	0.4	3.5	3.0	7.2	82.8	52.7	5.2	4.4	6.1	0.0	0.0	0.0	131.75	02	19	23
1.7	91.3	0.4	18.0	17.6	8.5	84.5	50.9	69.9	38.9	6.8	0.0	0.0	0.0	127.25	02	19	23
85.5	4.5	0.4	111.2	110.9	89.9	0.1	0.8	112.3	111.6	4.4	1.0	1.0	0.0	2.0	02	19	23
87.2	2.8	0.8	70.2	69.6	1.1	85.9	0.7	66.6	35.1	3.9	1.0	1.0	0.0	0.875	02	19	23
84.6	2.4	0.2	48.6	48.2	1.0	92.0	0.7	45.3	31.0	3.4	1.0	1.0	0.0	3.5	02	19	23
0.7	92.3	0.8	9.2	8.8	6.7	86.3	53.5	92.6	91.9	6.0	0.0	0.0	0.0	66.875	02	19	23
123.5	4.4	0.3	88.2	87.6	127.5	0.4	0.8	28.1	25.5	4.0	1.0	1.0	0.0	2.6667	02	19	23
126.4	1.5	0.8	107.9	106.8	2.4	102.9	0.8	41.4	38.2	3.9	1.0	1.0	0.0	1.0	02	19	23
0.5	104.8	0.2	155.8	155.4	6.3	99.0	60.8	119.5	45.7	5.8	0.0	0.0	0.0	304.0	02	19	23
102.8	2.5	0.4	73.6	73.1	1.9	103.4	0.8	104.8	104.0	4.4	1.0	1.0	0.0	2.0	02	19	23
